"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","M3","TOT","IDX2015","A","1961",0.4152995,
"AUS","M3","TOT","IDX2015","A","1962",0.4458214,
"AUS","M3","TOT","IDX2015","A","1963",0.4845336,
"AUS","M3","TOT","IDX2015","A","1964",0.5418279,
"AUS","M3","TOT","IDX2015","A","1965",0.5854523,
"AUS","M3","TOT","IDX2015","A","1966",0.6215052,
"AUS","M3","TOT","IDX2015","A","1967",0.6724023,
"AUS","M3","TOT","IDX2015","A","1968",0.7254007,
"AUS","M3","TOT","IDX2015","A","1969",0.7912401,
"AUS","M3","TOT","IDX2015","A","1970",0.8421372,
"AUS","M3","TOT","IDX2015","A","1971",0.900272,
"AUS","M3","TOT","IDX2015","A","1972",1.013506,
"AUS","M3","TOT","IDX2015","A","1973",1.251882,
"AUS","M3","TOT","IDX2015","A","1974",1.407609,
"AUS","M3","TOT","IDX2015","A","1975",1.634078,
"AUS","M3","TOT","IDX2015","A","1976",1.97845,
"AUS","M3","TOT","IDX2015","A","1977",2.388196,
"AUS","M3","TOT","IDX2015","A","1978",2.633342,
"AUS","M3","TOT","IDX2015","A","1979",2.976781,
"AUS","M3","TOT","IDX2015","A","1980",3.38816,
"AUS","M3","TOT","IDX2015","A","1981",3.814949,
"AUS","M3","TOT","IDX2015","A","1982",4.243606,
"AUS","M3","TOT","IDX2015","A","1983",4.791334,
"AUS","M3","TOT","IDX2015","A","1984",5.442723,
"AUS","M3","TOT","IDX2015","A","1985",6.30704,
"AUS","M3","TOT","IDX2015","A","1986",6.996953,
"AUS","M3","TOT","IDX2015","A","1987",7.732627,
"AUS","M3","TOT","IDX2015","A","1988",8.729323,
"AUS","M3","TOT","IDX2015","A","1989",10.70124,
"AUS","M3","TOT","IDX2015","A","1990",12.12169,
"AUS","M3","TOT","IDX2015","A","1991",12.77985,
"AUS","M3","TOT","IDX2015","A","1992",13.2092,
"AUS","M3","TOT","IDX2015","A","1993",13.93694,
"AUS","M3","TOT","IDX2015","A","1994",15.00578,
"AUS","M3","TOT","IDX2015","A","1995",16.2663,
"AUS","M3","TOT","IDX2015","A","1996",17.76847,
"AUS","M3","TOT","IDX2015","A","1997",19.26223,
"AUS","M3","TOT","IDX2015","A","1998",20.58111,
"AUS","M3","TOT","IDX2015","A","1999",22.50517,
"AUS","M3","TOT","IDX2015","A","2000",24.14251,
"AUS","M3","TOT","IDX2015","A","2001",26.1889,
"AUS","M3","TOT","IDX2015","A","2002",28.56356,
"AUS","M3","TOT","IDX2015","A","2003",31.49948,
"AUS","M3","TOT","IDX2015","A","2004",34.81713,
"AUS","M3","TOT","IDX2015","A","2005",37.72878,
"AUS","M3","TOT","IDX2015","A","2006",41.79237,
"AUS","M3","TOT","IDX2015","A","2007",48.87804,
"AUS","M3","TOT","IDX2015","A","2008",58.56251,
"AUS","M3","TOT","IDX2015","A","2009",65.51347,
"AUS","M3","TOT","IDX2015","A","2010",69.21751,
"AUS","M3","TOT","IDX2015","A","2011",75.90185,
"AUS","M3","TOT","IDX2015","A","2012",81.87012,
"AUS","M3","TOT","IDX2015","A","2013",87.33128,
"AUS","M3","TOT","IDX2015","A","2014",93.63412,
"AUS","M3","TOT","IDX2015","A","2015",100,
"AUS","M3","TOT","IDX2015","A","2016",105.9424,
"AUS","M3","TOT","IDX2015","A","2017",113.1856,
"AUS","M3","TOT","IDX2015","A","2018",116.246,
"AUS","M3","TOT","IDX2015","A","2019",119.7481,
"AUS","M3","TOT","IDX2015","A","2020",129.7414,
"AUS","M3","TOT","IDX2015","A","2021",141.2423,
"AUS","M3","TOT","IDX2015","A","2022",153.438,
"CAN","M3","TOT","IDX2015","A","1970",2.052823,
"CAN","M3","TOT","IDX2015","A","1971",2.272355,
"CAN","M3","TOT","IDX2015","A","1972",2.592907,
"CAN","M3","TOT","IDX2015","A","1973",3.005834,
"CAN","M3","TOT","IDX2015","A","1974",3.758803,
"CAN","M3","TOT","IDX2015","A","1975",4.318983,
"CAN","M3","TOT","IDX2015","A","1976",5.132185,
"CAN","M3","TOT","IDX2015","A","1977",6.0087,
"CAN","M3","TOT","IDX2015","A","1978",6.915966,
"CAN","M3","TOT","IDX2015","A","1979",8.255965,
"CAN","M3","TOT","IDX2015","A","1980",9.644033,
"CAN","M3","TOT","IDX2015","A","1981",10.95038,
"CAN","M3","TOT","IDX2015","A","1982",11.42637,
"CAN","M3","TOT","IDX2015","A","1983",11.6704,
"CAN","M3","TOT","IDX2015","A","1984",12.13281,
"CAN","M3","TOT","IDX2015","A","1985",12.96833,
"CAN","M3","TOT","IDX2015","A","1986",14.03542,
"CAN","M3","TOT","IDX2015","A","1987",15.57081,
"CAN","M3","TOT","IDX2015","A","1988",16.96435,
"CAN","M3","TOT","IDX2015","A","1989",19.04299,
"CAN","M3","TOT","IDX2015","A","1990",21.05252,
"CAN","M3","TOT","IDX2015","A","1991",22.39554,
"CAN","M3","TOT","IDX2015","A","1992",23.4952,
"CAN","M3","TOT","IDX2015","A","1993",24.52661,
"CAN","M3","TOT","IDX2015","A","1994",25.49433,
"CAN","M3","TOT","IDX2015","A","1995",26.78508,
"CAN","M3","TOT","IDX2015","A","1996",28.26305,
"CAN","M3","TOT","IDX2015","A","1997",29.59764,
"CAN","M3","TOT","IDX2015","A","1998",30.6675,
"CAN","M3","TOT","IDX2015","A","1999",31.79169,
"CAN","M3","TOT","IDX2015","A","2000",34.21238,
"CAN","M3","TOT","IDX2015","A","2001",36.10247,
"CAN","M3","TOT","IDX2015","A","2002",38.24828,
"CAN","M3","TOT","IDX2015","A","2003",40.52945,
"CAN","M3","TOT","IDX2015","A","2004",44.19386,
"CAN","M3","TOT","IDX2015","A","2005",48.535,
"CAN","M3","TOT","IDX2015","A","2006",52.15914,
"CAN","M3","TOT","IDX2015","A","2007",57.86857,
"CAN","M3","TOT","IDX2015","A","2008",64.70291,
"CAN","M3","TOT","IDX2015","A","2009",66.78885,
"CAN","M3","TOT","IDX2015","A","2010",70.42165,
"CAN","M3","TOT","IDX2015","A","2011",75.59847,
"CAN","M3","TOT","IDX2015","A","2012",80.67679,
"CAN","M3","TOT","IDX2015","A","2013",85.95999,
"CAN","M3","TOT","IDX2015","A","2014",93.06658,
"CAN","M3","TOT","IDX2015","A","2015",100,
"CAN","M3","TOT","IDX2015","A","2016",108.6319,
"CAN","M3","TOT","IDX2015","A","2017",115.3959,
"CAN","M3","TOT","IDX2015","A","2018",121.1103,
"CAN","M3","TOT","IDX2015","A","2019",130.4668,
"CAN","M3","TOT","IDX2015","A","2020",147.2861,
"CAN","M3","TOT","IDX2015","A","2021",157.656,
"CAN","M3","TOT","IDX2015","A","2022",171.041,
"CZE","M3","TOT","IDX2015","A","1990",10.4802,
"CZE","M3","TOT","IDX2015","A","1991",14.35787,
"CZE","M3","TOT","IDX2015","A","1992",15.30348,
"CZE","M3","TOT","IDX2015","A","1993",17.7308,
"CZE","M3","TOT","IDX2015","A","1994",21.55649,
"CZE","M3","TOT","IDX2015","A","1995",25.8441,
"CZE","M3","TOT","IDX2015","A","1996",30.22497,
"CZE","M3","TOT","IDX2015","A","1997",32.26726,
"CZE","M3","TOT","IDX2015","A","1998",34.26958,
"CZE","M3","TOT","IDX2015","A","1999",37.31651,
"CZE","M3","TOT","IDX2015","A","2000",39.75081,
"CZE","M3","TOT","IDX2015","A","2001",44.05944,
"CZE","M3","TOT","IDX2015","A","2002",40.28669,
"CZE","M3","TOT","IDX2015","A","2003",42.53726,
"CZE","M3","TOT","IDX2015","A","2004",45.55716,
"CZE","M3","TOT","IDX2015","A","2005",48.41615,
"CZE","M3","TOT","IDX2015","A","2006",54.41107,
"CZE","M3","TOT","IDX2015","A","2007",62.62323,
"CZE","M3","TOT","IDX2015","A","2008",70.9817,
"CZE","M3","TOT","IDX2015","A","2009",77.03479,
"CZE","M3","TOT","IDX2015","A","2010",78.13431,
"CZE","M3","TOT","IDX2015","A","2011",79.69527,
"CZE","M3","TOT","IDX2015","A","2012",84.10152,
"CZE","M3","TOT","IDX2015","A","2013",88.0103,
"CZE","M3","TOT","IDX2015","A","2014",92.7415,
"CZE","M3","TOT","IDX2015","A","2015",100,
"CZE","M3","TOT","IDX2015","A","2016",108.7079,
"CZE","M3","TOT","IDX2015","A","2017",118.9602,
"CZE","M3","TOT","IDX2015","A","2018",125.3931,
"CZE","M3","TOT","IDX2015","A","2019",133.9637,
"CZE","M3","TOT","IDX2015","A","2020",147.1607,
"CZE","M3","TOT","IDX2015","A","2021",161.4131,
"CZE","M3","TOT","IDX2015","A","2022",170.0394,
"DNK","M3","TOT","IDX2015","A","1971",3.493288,
"DNK","M3","TOT","IDX2015","A","1972",3.843366,
"DNK","M3","TOT","IDX2015","A","1973",4.389228,
"DNK","M3","TOT","IDX2015","A","1974",4.780162,
"DNK","M3","TOT","IDX2015","A","1975",5.577119,
"DNK","M3","TOT","IDX2015","A","1976",6.743409,
"DNK","M3","TOT","IDX2015","A","1977",7.370188,
"DNK","M3","TOT","IDX2015","A","1978",7.862725,
"DNK","M3","TOT","IDX2015","A","1979",8.60967,
"DNK","M3","TOT","IDX2015","A","1980",9.288785,
"DNK","M3","TOT","IDX2015","A","1981",10.40886,
"DNK","M3","TOT","IDX2015","A","1982",11.41242,
"DNK","M3","TOT","IDX2015","A","1983",13.5581,
"DNK","M3","TOT","IDX2015","A","1984",16.55861,
"DNK","M3","TOT","IDX2015","A","1985",19.20595,
"DNK","M3","TOT","IDX2015","A","1986",22.11727,
"DNK","M3","TOT","IDX2015","A","1987",23.19518,
"DNK","M3","TOT","IDX2015","A","1988",24.08935,
"DNK","M3","TOT","IDX2015","A","1989",20.42743,
"DNK","M3","TOT","IDX2015","A","1990",21.50722,
"DNK","M3","TOT","IDX2015","A","1991",23.40102,
"DNK","M3","TOT","IDX2015","A","1992",25.92423,
"DNK","M3","TOT","IDX2015","A","1993",27.38008,
"DNK","M3","TOT","IDX2015","A","1994",29.25844,
"DNK","M3","TOT","IDX2015","A","1995",28.65538,
"DNK","M3","TOT","IDX2015","A","1996",30.75791,
"DNK","M3","TOT","IDX2015","A","1997",33.33378,
"DNK","M3","TOT","IDX2015","A","1998",35.26313,
"DNK","M3","TOT","IDX2015","A","1999",36.60827,
"DNK","M3","TOT","IDX2015","A","2000",36.53126,
"DNK","M3","TOT","IDX2015","A","2001",37.82433,
"DNK","M3","TOT","IDX2015","A","2002",39.11711,
"DNK","M3","TOT","IDX2015","A","2003",46.25934,
"DNK","M3","TOT","IDX2015","A","2004",52.34085,
"DNK","M3","TOT","IDX2015","A","2005",51.46756,
"DNK","M3","TOT","IDX2015","A","2006",58.40349,
"DNK","M3","TOT","IDX2015","A","2007",65.9433,
"DNK","M3","TOT","IDX2015","A","2008",76.29362,
"DNK","M3","TOT","IDX2015","A","2009",81.45058,
"DNK","M3","TOT","IDX2015","A","2010",83.83617,
"DNK","M3","TOT","IDX2015","A","2011",77.67901,
"DNK","M3","TOT","IDX2015","A","2012",87.56701,
"DNK","M3","TOT","IDX2015","A","2013",77.41481,
"DNK","M3","TOT","IDX2015","A","2014",85.05178,
"DNK","M3","TOT","IDX2015","A","2015",100,
"DNK","M3","TOT","IDX2015","A","2016",100.4333,
"DNK","M3","TOT","IDX2015","A","2017",101.2909,
"DNK","M3","TOT","IDX2015","A","2018",101.0792,
"HUN","M3","TOT","IDX2015","A","1990",4.427791,
"HUN","M3","TOT","IDX2015","A","1991",5.979089,
"HUN","M3","TOT","IDX2015","A","1992",8.184453,
"HUN","M3","TOT","IDX2015","A","1993",9.807392,
"HUN","M3","TOT","IDX2015","A","1994",11.21774,
"HUN","M3","TOT","IDX2015","A","1995",12.89379,
"HUN","M3","TOT","IDX2015","A","1996",15.84729,
"HUN","M3","TOT","IDX2015","A","1997",18.80525,
"HUN","M3","TOT","IDX2015","A","1998",22.22682,
"HUN","M3","TOT","IDX2015","A","1999",25.37405,
"HUN","M3","TOT","IDX2015","A","2000",29.86846,
"HUN","M3","TOT","IDX2015","A","2001",34.73912,
"HUN","M3","TOT","IDX2015","A","2002",38.23195,
"HUN","M3","TOT","IDX2015","A","2003",43.67215,
"HUN","M3","TOT","IDX2015","A","2004",48.80276,
"HUN","M3","TOT","IDX2015","A","2005",55.53606,
"HUN","M3","TOT","IDX2015","A","2006",64.50711,
"HUN","M3","TOT","IDX2015","A","2007",70.79965,
"HUN","M3","TOT","IDX2015","A","2008",77.94308,
"HUN","M3","TOT","IDX2015","A","2009",84.84296,
"HUN","M3","TOT","IDX2015","A","2010",87.23335,
"HUN","M3","TOT","IDX2015","A","2011",89.29642,
"HUN","M3","TOT","IDX2015","A","2012",88.44031,
"HUN","M3","TOT","IDX2015","A","2013",91.75137,
"HUN","M3","TOT","IDX2015","A","2014",95.52663,
"HUN","M3","TOT","IDX2015","A","2015",100,
"HUN","M3","TOT","IDX2015","A","2016",104.5647,
"HUN","M3","TOT","IDX2015","A","2017",114.5925,
"HUN","M3","TOT","IDX2015","A","2018",130.3667,
"HUN","M3","TOT","IDX2015","A","2019",140.2503,
"HUN","M3","TOT","IDX2015","A","2020",159.9109,
"HUN","M3","TOT","IDX2015","A","2021",187.8843,
"HUN","M3","TOT","IDX2015","A","2022",219.0818,
"ISL","M3","TOT","IDX2015","A","1961",0.002333692,
"ISL","M3","TOT","IDX2015","A","1962",0.00296332,
"ISL","M3","TOT","IDX2015","A","1963",0.003572257,
"ISL","M3","TOT","IDX2015","A","1964",0.004139266,
"ISL","M3","TOT","IDX2015","A","1965",0.004915094,
"ISL","M3","TOT","IDX2015","A","1966",0.005876866,
"ISL","M3","TOT","IDX2015","A","1967",0.006367922,
"ISL","M3","TOT","IDX2015","A","1968",0.0067538,
"ISL","M3","TOT","IDX2015","A","1969",0.007832129,
"ISL","M3","TOT","IDX2015","A","1970",0.009839484,
"ISL","M3","TOT","IDX2015","A","1971",0.01206925,
"ISL","M3","TOT","IDX2015","A","1972",0.01427377,
"ISL","M3","TOT","IDX2015","A","1973",0.01794137,
"ISL","M3","TOT","IDX2015","A","1974",0.02292226,
"ISL","M3","TOT","IDX2015","A","1975",0.02935178,
"ISL","M3","TOT","IDX2015","A","1976",0.03879168,
"ISL","M3","TOT","IDX2015","A","1977",0.05327739,
"ISL","M3","TOT","IDX2015","A","1978",0.07699662,
"ISL","M3","TOT","IDX2015","A","1979",0.119908,
"ISL","M3","TOT","IDX2015","A","1980",0.1913062,
"ISL","M3","TOT","IDX2015","A","1981",0.3329436,
"ISL","M3","TOT","IDX2015","A","1982",0.5222328,
"ISL","M3","TOT","IDX2015","A","1983",0.9142283,
"ISL","M3","TOT","IDX2015","A","1984",1.336519,
"ISL","M3","TOT","IDX2015","A","1985",1.918661,
"ISL","M3","TOT","IDX2015","A","1986",2.695691,
"ISL","M3","TOT","IDX2015","A","1987",3.654595,
"ISL","M3","TOT","IDX2015","A","1988",4.690701,
"ISL","M3","TOT","IDX2015","A","1989",5.825737,
"ISL","M3","TOT","IDX2015","A","1990",7.159019,
"ISL","M3","TOT","IDX2015","A","1991",8.032939,
"ISL","M3","TOT","IDX2015","A","1992",8.700785,
"ISL","M3","TOT","IDX2015","A","1993",9.031529,
"ISL","M3","TOT","IDX2015","A","1994",9.480576,
"ISL","M3","TOT","IDX2015","A","1995",9.668648,
"ISL","M3","TOT","IDX2015","A","1996",10.17552,
"ISL","M3","TOT","IDX2015","A","1997",10.93218,
"ISL","M3","TOT","IDX2015","A","1998",12.42791,
"ISL","M3","TOT","IDX2015","A","1999",14.54384,
"ISL","M3","TOT","IDX2015","A","2000",16.47165,
"ISL","M3","TOT","IDX2015","A","2001",18.66933,
"ISL","M3","TOT","IDX2015","A","2002",21.31321,
"ISL","M3","TOT","IDX2015","A","2003",25.00447,
"ISL","M3","TOT","IDX2015","A","2004",29.52952,
"ISL","M3","TOT","IDX2015","A","2005",35.10664,
"ISL","M3","TOT","IDX2015","A","2006",42.18632,
"ISL","M3","TOT","IDX2015","A","2007",56.98773,
"ISL","M3","TOT","IDX2015","A","2008",80.05077,
"ISL","M3","TOT","IDX2015","A","2009",93.3546,
"ISL","M3","TOT","IDX2015","A","2010",88.53751,
"ISL","M3","TOT","IDX2015","A","2011",86.46216,
"ISL","M3","TOT","IDX2015","A","2012",87.00611,
"ISL","M3","TOT","IDX2015","A","2013",86.03509,
"ISL","M3","TOT","IDX2015","A","2014",91.62878,
"ISL","M3","TOT","IDX2015","A","2015",100,
"ISL","M3","TOT","IDX2015","A","2016",96.65594,
"ISL","M3","TOT","IDX2015","A","2017",99.06471,
"ISL","M3","TOT","IDX2015","A","2018",104.7006,
"ISL","M3","TOT","IDX2015","A","2019",109.9899,
"ISL","M3","TOT","IDX2015","A","2020",117.634,
"ISL","M3","TOT","IDX2015","A","2021",128.6014,
"ISL","M3","TOT","IDX2015","A","2022",141.4119,
"JPN","M3","TOT","IDX2015","A","1980",24.93542,
"JPN","M3","TOT","IDX2015","A","1981",27.15902,
"JPN","M3","TOT","IDX2015","A","1982",29.66619,
"JPN","M3","TOT","IDX2015","A","1983",31.85162,
"JPN","M3","TOT","IDX2015","A","1984",34.33016,
"JPN","M3","TOT","IDX2015","A","1985",37.20816,
"JPN","M3","TOT","IDX2015","A","1986",40.42632,
"JPN","M3","TOT","IDX2015","A","1987",44.62267,
"JPN","M3","TOT","IDX2015","A","1988",49.62815,
"JPN","M3","TOT","IDX2015","A","1989",54.53889,
"JPN","M3","TOT","IDX2015","A","1990",60.875,
"JPN","M3","TOT","IDX2015","A","1991",63.12041,
"JPN","M3","TOT","IDX2015","A","1992",63.49737,
"JPN","M3","TOT","IDX2015","A","1993",64.15246,
"JPN","M3","TOT","IDX2015","A","1994",65.48444,
"JPN","M3","TOT","IDX2015","A","1995",67.46195,
"JPN","M3","TOT","IDX2015","A","1996",69.64943,
"JPN","M3","TOT","IDX2015","A","1997",71.81304,
"JPN","M3","TOT","IDX2015","A","1998",74.92895,
"JPN","M3","TOT","IDX2015","A","1999",77.67811,
"JPN","M3","TOT","IDX2015","A","2000",79.1846,
"JPN","M3","TOT","IDX2015","A","2001",80.46,
"JPN","M3","TOT","IDX2015","A","2002",81.99989,
"JPN","M3","TOT","IDX2015","A","2003",82.79881,
"JPN","M3","TOT","IDX2015","A","2004",83.71701,
"JPN","M3","TOT","IDX2015","A","2005",84.13283,
"JPN","M3","TOT","IDX2015","A","2006",83.86288,
"JPN","M3","TOT","IDX2015","A","2007",84.00808,
"JPN","M3","TOT","IDX2015","A","2008",84.63794,
"JPN","M3","TOT","IDX2015","A","2009",86.15813,
"JPN","M3","TOT","IDX2015","A","2010",87.94884,
"JPN","M3","TOT","IDX2015","A","2011",89.88443,
"JPN","M3","TOT","IDX2015","A","2012",91.82384,
"JPN","M3","TOT","IDX2015","A","2013",94.50056,
"JPN","M3","TOT","IDX2015","A","2014",97.11024,
"JPN","M3","TOT","IDX2015","A","2015",100,
"JPN","M3","TOT","IDX2015","A","2016",102.8454,
"JPN","M3","TOT","IDX2015","A","2017",106.3046,
"JPN","M3","TOT","IDX2015","A","2018",108.9956,
"JPN","M3","TOT","IDX2015","A","2019",111.2016,
"JPN","M3","TOT","IDX2015","A","2020",117.1703,
"JPN","M3","TOT","IDX2015","A","2021",123.6529,
"JPN","M3","TOT","IDX2015","A","2022",127.264,
"KOR","M3","TOT","IDX2015","A","1981",0.6744583,
"KOR","M3","TOT","IDX2015","A","1982",0.9029292,
"KOR","M3","TOT","IDX2015","A","1983",1.144876,
"KOR","M3","TOT","IDX2015","A","1984",1.375383,
"KOR","M3","TOT","IDX2015","A","1985",1.673653,
"KOR","M3","TOT","IDX2015","A","1986",2.112494,
"KOR","M3","TOT","IDX2015","A","1987",2.743411,
"KOR","M3","TOT","IDX2015","A","1988",3.535478,
"KOR","M3","TOT","IDX2015","A","1989",4.473994,
"KOR","M3","TOT","IDX2015","A","1990",5.810034,
"KOR","M3","TOT","IDX2015","A","1991",7.335277,
"KOR","M3","TOT","IDX2015","A","1992",8.995083,
"KOR","M3","TOT","IDX2015","A","1993",10.90356,
"KOR","M3","TOT","IDX2015","A","1994",13.27518,
"KOR","M3","TOT","IDX2015","A","1995",15.96344,
"KOR","M3","TOT","IDX2015","A","1996",18.9955,
"KOR","M3","TOT","IDX2015","A","1997",22.0782,
"KOR","M3","TOT","IDX2015","A","1998",25.1743,
"KOR","M3","TOT","IDX2015","A","1999",27.94427,
"KOR","M3","TOT","IDX2015","A","2000",29.57214,
"KOR","M3","TOT","IDX2015","A","2001",32.31195,
"KOR","M3","TOT","IDX2015","A","2002",36.60915,
"KOR","M3","TOT","IDX2015","A","2003",39.72006,
"KOR","M3","TOT","IDX2015","A","2004",42.06508,
"KOR","M3","TOT","IDX2015","A","2005",45.07121,
"KOR","M3","TOT","IDX2015","A","2006",48.66475,
"KOR","M3","TOT","IDX2015","A","2007",53.6737,
"KOR","M3","TOT","IDX2015","A","2008",59.94475,
"KOR","M3","TOT","IDX2015","A","2009",64.80128,
"KOR","M3","TOT","IDX2015","A","2010",70.25261,
"KOR","M3","TOT","IDX2015","A","2011",73.90016,
"KOR","M3","TOT","IDX2015","A","2012",79.5785,
"KOR","M3","TOT","IDX2015","A","2013",85.03368,
"KOR","M3","TOT","IDX2015","A","2014",91.04727,
"KOR","M3","TOT","IDX2015","A","2015",100,
"KOR","M3","TOT","IDX2015","A","2016",108.2333,
"KOR","M3","TOT","IDX2015","A","2017",115.5206,
"KOR","M3","TOT","IDX2015","A","2018",123.5893,
"KOR","M3","TOT","IDX2015","A","2019",133.336,
"KOR","M3","TOT","IDX2015","A","2020",144.401,
"KOR","M3","TOT","IDX2015","A","2021",157.5905,
"KOR","M3","TOT","IDX2015","A","2022",168.6027,
"MEX","M3","TOT","IDX2015","A","1978",0.004757579,
"MEX","M3","TOT","IDX2015","A","1979",0.00618115,
"MEX","M3","TOT","IDX2015","A","1980",0.008579915,
"MEX","M3","TOT","IDX2015","A","1981",0.0127188,
"MEX","M3","TOT","IDX2015","A","1982",0.02085722,
"MEX","M3","TOT","IDX2015","A","1983",0.03465015,
"MEX","M3","TOT","IDX2015","A","1984",0.05915841,
"MEX","M3","TOT","IDX2015","A","1985",0.09714103,
"MEX","M3","TOT","IDX2015","A","1986",0.189332,
"MEX","M3","TOT","IDX2015","A","1987",0.4050855,
"MEX","M3","TOT","IDX2015","A","1988",0.7893747,
"MEX","M3","TOT","IDX2015","A","1989",1.134572,
"MEX","M3","TOT","IDX2015","A","1990",1.679637,
"MEX","M3","TOT","IDX2015","A","1991",2.325977,
"MEX","M3","TOT","IDX2015","A","1992",2.815987,
"MEX","M3","TOT","IDX2015","A","1993",3.52764,
"MEX","M3","TOT","IDX2015","A","1994",4.255014,
"MEX","M3","TOT","IDX2015","A","1995",5.068065,
"MEX","M3","TOT","IDX2015","A","1996",6.543526,
"MEX","M3","TOT","IDX2015","A","1997",8.542756,
"MEX","M3","TOT","IDX2015","A","1998",10.97416,
"MEX","M3","TOT","IDX2015","A","1999",13.73541,
"MEX","M3","TOT","IDX2015","A","2000",16.56387,
"MEX","M3","TOT","IDX2015","A","2001",21.4191,
"MEX","M3","TOT","IDX2015","A","2002",23.37026,
"MEX","M3","TOT","IDX2015","A","2003",24.93642,
"MEX","M3","TOT","IDX2015","A","2004",26.79003,
"MEX","M3","TOT","IDX2015","A","2005",29.1632,
"MEX","M3","TOT","IDX2015","A","2006",34.25505,
"MEX","M3","TOT","IDX2015","A","2007",37.82107,
"MEX","M3","TOT","IDX2015","A","2008",43.19938,
"MEX","M3","TOT","IDX2015","A","2009",48.0865,
"MEX","M3","TOT","IDX2015","A","2010",52.32529,
"MEX","M3","TOT","IDX2015","A","2011",60.88533,
"MEX","M3","TOT","IDX2015","A","2012",72.7664,
"MEX","M3","TOT","IDX2015","A","2013",82.50158,
"MEX","M3","TOT","IDX2015","A","2014",91.59879,
"MEX","M3","TOT","IDX2015","A","2015",100,
"MEX","M3","TOT","IDX2015","A","2016",104.7979,
"MEX","M3","TOT","IDX2015","A","2017",112.5588,
"MEX","M3","TOT","IDX2015","A","2018",120.343,
"NZL","M3","TOT","IDX2015","A","1978",1.460997,
"NZL","M3","TOT","IDX2015","A","1979",1.99136,
"NZL","M3","TOT","IDX2015","A","1980",2.521518,
"NZL","M3","TOT","IDX2015","A","1981",3.543808,
"NZL","M3","TOT","IDX2015","A","1982",4.19453,
"NZL","M3","TOT","IDX2015","A","1983",4.915861,
"NZL","M3","TOT","IDX2015","A","1984",6.04068,
"NZL","M3","TOT","IDX2015","A","1985",7.876973,
"NZL","M3","TOT","IDX2015","A","1986",9.942239,
"NZL","M3","TOT","IDX2015","A","1987",11.86426,
"NZL","M3","TOT","IDX2015","A","1988",14.32323,
"NZL","M3","TOT","IDX2015","A","1989",15.52127,
"NZL","M3","TOT","IDX2015","A","1990",16.44615,
"NZL","M3","TOT","IDX2015","A","1991",17.50882,
"NZL","M3","TOT","IDX2015","A","1992",18.7849,
"NZL","M3","TOT","IDX2015","A","1993",19.70139,
"NZL","M3","TOT","IDX2015","A","1994",21.17139,
"NZL","M3","TOT","IDX2015","A","1995",23.52887,
"NZL","M3","TOT","IDX2015","A","1996",26.50615,
"NZL","M3","TOT","IDX2015","A","1997",28.68924,
"NZL","M3","TOT","IDX2015","A","1998",30.11076,
"NZL","M3","TOT","IDX2015","A","1999",30.92599,
"NZL","M3","TOT","IDX2015","A","2000",31.78607,
"NZL","M3","TOT","IDX2015","A","2001",33.73037,
"NZL","M3","TOT","IDX2015","A","2002",36.46065,
"NZL","M3","TOT","IDX2015","A","2003",39.87769,
"NZL","M3","TOT","IDX2015","A","2004",43.92255,
"NZL","M3","TOT","IDX2015","A","2005",47.10651,
"NZL","M3","TOT","IDX2015","A","2006",51.76655,
"NZL","M3","TOT","IDX2015","A","2007",57.98878,
"NZL","M3","TOT","IDX2015","A","2008",63.90783,
"NZL","M3","TOT","IDX2015","A","2009",66.11412,
"NZL","M3","TOT","IDX2015","A","2010",67.93665,
"NZL","M3","TOT","IDX2015","A","2011",73.18747,
"NZL","M3","TOT","IDX2015","A","2012",78.80669,
"NZL","M3","TOT","IDX2015","A","2013",86.02088,
"NZL","M3","TOT","IDX2015","A","2014",92.12289,
"NZL","M3","TOT","IDX2015","A","2015",100,
"NZL","M3","TOT","IDX2015","A","2016",108.7966,
"NZL","M3","TOT","IDX2015","A","2017",116.093,
